Source,Target,Category,Weight
Albert Lenoir,Roger Bouckaert,MA-subj,1
Albert Lenoir,Roméo Dumoulin,MineSouriante,4
Albert Lenoir,Rosty,MineSouriante,1
Albert Lenoir,Rutteau,MA-subj,1
Albert Lenoir,Réne Ramlot,MA-subj,3
Albert Lenoir,Sander Pierron,MineSouriante,1
Albert Lenoir,Schaelkens,MineSouriante,1
Albert Lenoir,Scherrier,MA-subj,1
Albert Lenoir,Scouflaire,MineSouriante,8
Albert Lenoir,Shirley,MineSouriante,1
Albert Lenoir,Siccard,MA-subj,2
Albert Lenoir,Signoret,MineSouriante,1
Albert Lenoir,Simonne Jacquet,MA-subj,1
Albert Lenoir,Siné,MineSouriante,1
Albert Lenoir,Slagmolen,MineSouriante,2
Albert Lenoir,Smelten,MA-subj,1
Albert Lenoir,Soler,MineSouriante,1
Albert Lenoir,Sonia Mertens,MineSouriante,1
Albert Lenoir,Sortet,MineSouriante,1
Albert Lenoir,Soupart,MA-subj,2
Albert Lenoir,Souveine,MA-subj,1
Albert Lenoir,Spaak,MineSouriante,1
Albert Lenoir,Spermond,MineSouriante,2
Albert Lenoir,Sprumont,MineSouriante,1
Albert Lenoir,Stanislas Steeman,MA-subj,1
Albert Lenoir,Staquet,MineSouriante,1
Albert Lenoir,Stoffyn,MA-subj,1
Albert Lenoir,Strasyeny,MineSouriante,1
Albert Lenoir,Suzanne Chklar-Matton,MA-subj,1
Albert Lenoir,Swyncop,MineSouriante,2
Albert Lenoir,T. Raemackers,MA-subj,1
Albert Lenoir,Tardieu,MineSouriante,1
Albert Lenoir,Tasnier,MA-subj,1
Albert Lenoir,Tasson,MA-subj,1
Albert Lenoir,Tenax,MineSouriante,1
Albert Lenoir,Tillière,MA-subj,1
Albert Lenoir,Tony Stiasteny,MineSouriante,4
Albert Lenoir,Van Beuren,MineSouriante,4
Albert Lenoir,Van Campenhout,MA-subj,1
Albert Lenoir,Van Caulaert,MineSouriante,1
Albert Lenoir,Van Cleemput,MineSouriante,11
Albert Lenoir,Van Compernolle,MA-subj,1
Albert Lenoir,Van Eeckhout,MA-subj,1
Albert Lenoir,Van Grunderbeek,MA-subj,1
Albert Lenoir,Van Ingelghem,MA-subj,2
Albert Lenoir,Van Loo,MA-subj,1
Albert Lenoir,Van Offelen,MineSouriante,1
Albert Lenoir,Van Rysselberghe,MA-subj,1
Albert Lenoir,Van Speybroeck,MA-subj,1
Albert Lenoir,Van Straeten,MA-subj,1
Albert Lenoir,Van der Elst,MineSouriante,1
Albert Lenoir,Vanderstraeten,MineSouriante,4
Albert Lenoir,Victor 'T Sas,MA-subj,1
Albert Lenoir,Victor 'T Sas,MineSouriante,10
Albert Lenoir,Victor De Boeck,MA-subj,1
Albert Lenoir,Victor De Groux,MineSouriante,2
Albert Lenoir,Victor De Haeck,MineSouriante,1
Albert Lenoir,Victor Duquesne,MA-subj,3
Albert Lenoir,Victor Duquesne,MineSouriante,1
Albert Lenoir,Victor Waegelaer,MA-subj,1
Albert Lenoir,Vloebergh,MA-subj,1
Albert Lenoir,Vlotor Siccard,MA-subj,1
Albert Lenoir,Vossart,MineSouriante,1
Albert Lenoir,Vuga,MA-subj,1
Albert Lenoir,Walt Disney,MineSouriante,1
Albert Lenoir,Wilcar,MineSouriante,8
Albert Lenoir,Williot,MA-subj,1
Albert Lenoir,Williot,MineSouriante,1
Albert Lenoir,Willy Jacques,MA-subj,1
Albert Lenoir,Ysaye,MineSouriante,1
Albert Lenoir,colonel L . T,MineSouriante,1
Albert Lenoir,comte van der Burgh,MineSouriante,1
Albert Lenoir,de Froidcourt,MineSouriante,1
Albert Lenoir,de Prittwitz,MineSouriante,1
Albert Lenoir,de la Berge Fleurie,MineSouriante,1
Albert Lenoir,docteur Huisman,MA-subj,1
Albert Lenoir,l'échevin Blum,MA-subj,2
Albert Lepage,Amédée Lynen,MineSouriante,1
Albert Lepage,Armand Van der Elst,MineSouriante,1
Albert Lepage,Ex,MineSouriante,1
Albert Lepage,Francis André,MineSouriante,1
Albert Lepage,Georges Antoine,MineSouriante,1
Albert Lepage,Germaine Hagemans,MineSouriante,1
Albert Lepage,Henri Lemaire,MineSouriante,1
Albert Lepage,Hergé,MineSouriante,1
Albert Lepage,Heu,MineSouriante,1
Albert Lepage,Jacques Bertrand,MineSouriante,1
Albert Lepage,Jacques Henriette,MineSouriante,1
Albert Lepage,Jacques Laudy,MineSouriante,1
Albert Lepage,Jean Ancia,MineSouriante,1
Albert Lepage,Jeanne Hovine,MineSouriante,1
Albert Lepage,Klec,MineSouriante,1
Albert Lepage,Léandre,MineSouriante,1
Albert Lepage,Marcel Antoine,MineSouriante,1
Albert Lepage,Max Servais,MineSouriante,1
Albert Lepage,Ochs,MineSouriante,1
Albert Lepage,Pitje Schramouille,MineSouriante,1
Albert Lepage,R.D.,MineSouriante,1
Albert Lepage,Raoul Janssen,MineSouriante,1
Albert Lepage,Roméo Dumoulin,MineSouriante,1
Albert Lepage,Scouflaire,MineSouriante,1
Albert Lepage,T. Rompaey,MineSouriante,1
Albert Lepage,Van Cleemput,MineSouriante,1
Albert Lepage,Victor 'T Sas,MineSouriante,1
Albert Lepage,Victor De Groux,MineSouriante,1
Albert Lepage,Wilcar,MineSouriante,1
Albert Sykes,Alfred Mahy,MA-subj,1
Albert Sykes,Baril,MA-subj,1
Albert Sykes,Beaupin,MA-subj,2
Albert Sykes,Bercas,MA-subj,2
Albert Sykes,Berrewaerts,MA-subj,1
Albert Sykes,Burtin,MA-subj,1
Albert Sykes,Collin d'Harleville,MA-subj,2
Albert Sykes,Daltzenberg,MA-subj,1
Albert Sykes,De Coene,MA-subj,2
Albert Sykes,De Ridder,MA-subj,1
Albert Sykes,Decae,MA-subj,2
Albert Sykes,Dorita,MA-subj,3
Albert Sykes,Fany Prils,MA-subj,2
Albert Sykes,Fauconnier,MA-subj,2
Albert Sykes,Favere,MA-subj,1
Albert Sykes,Félia Doehaert,MA-subj,3
Albert Sykes,Genotte,MA-subj,2
Albert Sykes,Germain Lucigny,MA-subj,1
Albert Sykes,Germaine Benoist,MA-subj,3
Albert Sykes,Goes,MA-subj,1
Albert Sykes,Géo Burtin,MA-subj,1
Albert Sykes,Ilia Iankoff,MA-subj,3
Albert Sykes,Lambeau,MA-subj,1
Albert Sykes,Lasseron,MA-subj,1
Albert Sykes,Leuridan,MA-subj,2
Albert Sykes,Limbourg,MA-subj,1
Albert Sykes,Lucigny,MA-subj,2
Albert Sykes,Léon De Greef,MA-subj,1
Albert Sykes,Mahy,MA-subj,1
Albert Sykes,Marcel Antoine,MA-subj,5
Albert Sykes,Marcel Lucigny,MA-subj,1
Albert Sykes,Marcel Savières,MA-subj,2
Albert Sykes,Mary Camus,MA-subj,3
Albert Sykes,Mathieu,MA-subj,1
Albert Sykes,Mouchet,MA-subj,3
Albert Sykes,Neels,MA-subj,1
Albert Sykes,Ponchielli,MA-subj,1
Albert Sykes,Renoz,MA-subj,2
Albert Sykes,Rimsky Korsakow,MA-subj,1
Albert Sykes,Schouten,MA-subj,2
Albert Sykes,Schubert,MA-subj,1
Albert Sykes,Spoel,MA-subj,2
Albert Sykes,Van Elewyck,MA-subj,2
Albert Sykes,Van Espen,MA-subj,2
Albert Sykes,Van Laer,MA-subj,1
Albert Sykes,Van den Plas,MA-subj,1
Albert Sykes,Vermeylen,MA-subj,1
Albert Sykes,Wagemans,MA-subj,1
Albert Uîens,Bouvel,MA-subj,1
Albert Uîens,Calés,MA-subj,1
Albert Uîens,Camille Huysmans,MA-subj,1
Albert Uîens,De Rymaeker,MA-subj,1
Albert Uîens,Félix Waefelaer,MA-subj,1
Albert Uîens,Gits,MA-subj,1
Albert Uîens,Léon De Greef,MA-subj,1
Albert Uîens,Marcel Antoine,MA-subj,1
Albert Uîens,Marcel Lefèvre,MA-subj,1
Albert Uîens,Mlles Burtanbourg,MA-subj,1
Albert Uîens,Mme Jadin,MA-subj,1
Albert Uîens,Moureau,MA-subj,1
Albert Uîens,Oscar Biltiau,MA-subj,1
Albert Uîens,P. Waefelaer,MA-subj,1
Albert Uîens,Piron,MA-subj,1
Albert Uîens,Souveine,MA-subj,1
Albert Uîens,T. Raemackers,MA-subj,1
Albert Uîens,Victor Waegelaer,MA-subj,1
Albert Uîens,l'échevin Blum,MA-subj,1
Aldo Pégoli,Alex Mondose,MA-subj,1
Aldo Pégoli,Bastin,MA-subj,1
Aldo Pégoli,Francis Clarel,MA-subj,1
Aldo Pégoli,G. Straek,MA-subj,1
Aldo Pégoli,L. Duriux,MA-subj,1
Aldo Pégoli,L. Harzé,MA-subj,1
Aldo Pégoli,Marcel Antoine,MA-subj,1
Aldo Pégoli,Michel Floro,MA-subj,1
Alex,Alka,MineSouriante,2
Alex,Attanasion,MineSouriante,1
Alex,Barrez,MineSouriante,1
Alex,Beausillon'y,MineSouriante,1
Alex,Bizuth,MineSouriante,1
Alex,Blum,MineSouriante,1
Alex,Bodart,MineSouriante,1
Alex,Borra,MineSouriante,1
Alex,Bubbs,MineSouriante,1
Alex,Capucine,MineSouriante,1
Alex,Chain,MineSouriante,1
Alex,Coppois,MineSouriante,1
Alex,Cracco,MineSouriante,1
Alex,Creuz,MineSouriante,1
Alex,Deschamps,MineSouriante,1
Alex,Dessart,MineSouriante,1
Alex,Dratz,MineSouriante,1
Alex,Faisant,MineSouriante,1
Alex,Ferrari,MineSouriante,1
Alex,Folon,MineSouriante,1
Alex,Fédéri,MineSouriante,1
Alex,Gus,MineSouriante,1
Alex,Henri Lemaire,MineSouriante,1
Alex,Horn,MineSouriante,2
Alex,J. Lippe,MineSouriante,1
Alex,J.-J. Martin,MineSouriante,1
Alex,Janssens,MineSouriante,1
Alex,Jean Ancia,MineSouriante,1
Alex,Jean-Ceaude,MineSouriante,1
Alex,Jean-Marie de Ronchène,MineSouriante,1
Alex,Jules-Marie Canneel,MineSouriante,2
Alex,Kari,MineSouriante,1
Alex,Karl,MineSouriante,1
Alex,Lem,MineSouriante,1
Alex,Liedel,MineSouriante,1
Alex,Lucien Cooremans,MineSouriante,2
Alex,Marcel Antoine,MineSouriante,2
Alex,Marinùs,MineSouriante,1
Alex,Martin,MineSouriante,2
Alex,Mister Van,MineSouriante,1
Alex,Mlle Arlette Vincent,MineSouriante,1
Alex,Mlle Delepine,MineSouriante,1
Alex,Mme Van den Heuvel,MineSouriante,1
Alex,Moncassel,MineSouriante,2
Alex,Movet,MineSouriante,1
Alex,Noskoff,MineSouriante,1
Alex,O. Siniaver,MineSouriante,2
Alex,Ochs,MineSouriante,1
Alex,Paul,MineSouriante,1
Alex,Paul Leclercq,MineSouriante,1
Alex,Pouzet,MineSouriante,1
Alex,Quiévreux,MineSouriante,1
Alex,Rali,MineSouriante,1
Alex,Ray Mu,MineSouriante,2
Alex,René Dewaele,MineSouriante,1
Alex,Robert Carlier,MineSouriante,1
Alex,Schaelkens,MineSouriante,1
Alex,Scouflaire,MineSouriante,2
Alex,Serge Creuz,MineSouriante,1
Alex,Siné,MineSouriante,1
Alex,Soler,MineSouriante,1
Alex,Sprumont,MineSouriante,1
Alex,Tenax,MineSouriante,1
Alex,Tenaz,MineSouriante,1
Alex,Van Cleemput,MineSouriante,1
Alex,Van der Stijlac,MineSouriante,1
Alex,Vanderstraeten,MineSouriante,1
Alex,Victor De Haeck,MineSouriante,1
Alex,Walt Disney,MineSouriante,1
Alex,Williot,MineSouriante,1
Alex,de Prittwitz,MineSouriante,1
Alex Mondose,Bastin,MA-subj,1
Alex Mondose,Francis Clarel,MA-subj,1
Alex Mondose,G. Straek,MA-subj,1
Alex Mondose,L. Duriux,MA-subj,1
Alex Mondose,L. Harzé,MA-subj,1
Alex Mondose,Marcel Antoine,MA-subj,1
Alex Mondose,Michel Floro,MA-subj,1
Alexandre,Birabeau,MA-subj,1
Alexandre,Cody,MA-subj,1
Alexandre,Crahay,MA-subj,1
Alexandre,Dolley,MA-subj,1
Alexandre,Gits,MA-subj,1
Alexandre,Lemmens,MA-subj,1
Alexandre,Marcel Antoine,MA-subj,1
Alexandre,Martin,MA-subj,1
Alexandre,Massaux,MA-subj,1
Alexandre,Mlle Langaskens,MA-subj,1
Alexandre,Mlle Marie-Madeleine Wery,MA-subj,1
Alexandre,Mme Jadin,MA-subj,1
Alexandre,Oscar Biltiau,MA-subj,1
Alexandre,René Calés,MA-subj,1
Alexandre,Stillekens,MA-subj,1
Alexandre,Van Molder,MA-subj,1
Alexandre,Verbist,MA-subj,1
Alexandre MEURIS,Béatrice ANDRIANI,MA-subj,1
Alexandre MEURIS,Marcel Antoine,MA-subj,1
Alexandre MEURIS,None,MA-subj,1
Alexandre MEURIS,Siccard,MA-subj,1
Alexis Peclers,Aug Willemssen,MA-subj,1
Alexis Peclers,Blommaert,MA-subj,1
Alexis Peclers,Fernand Urbain,MA-subj,1
Alexis Peclers,François Raes,MA-subj,1
Alexis Peclers,G. Ebinger,MA-subj,1
Alexis Peclers,G. Maes,MA-subj,1
Alexis Peclers,Henri Lemaire,MA-subj,1
Alexis Peclers,Hubert Dorchy,MA-subj,1
Alexis Peclers,J,MA-subj,1
Alexis Peclers,Jean Ancia,MA-subj,1
Alexis Peclers,Jules-Marie Canneel,MA-subj,1
Alexis Peclers,Lucien Desmare,MA-subj,1
Alexis Peclers,Léo Campion,MA-subj,1
Alexis Peclers,Marcel Antoine,MA-subj,1
Alexis Peclers,Ray Mu,MA-subj,1
Alexis Peclers,Roger Bouckaert,MA-subj,1
Alexis Peclers,Stanislas Steeman,MA-subj,1
Alexis Peclers,Van Eeckhout,MA-subj,1
Alexis Peclers,Victor 'T Sas,MA-subj,1
Alfred Mahy,Baril,MA-subj,1
Alfred Mahy,Beaupin,MA-subj,1
Alfred Mahy,Bercas,MA-subj,1
Alfred Mahy,Collin d'Harleville,MA-subj,1
Alfred Mahy,De Coene,MA-subj,1
Alfred Mahy,Decae,MA-subj,1
Alfred Mahy,Fany Prils,MA-subj,1
Alfred Mahy,Fauconnier,MA-subj,1
Alfred Mahy,Genotte,MA-subj,1
Alfred Mahy,Germain Lucigny,MA-subj,1
Alfred Mahy,Géo Burtin,MA-subj,1
Alfred Mahy,Leuridan,MA-subj,1
Alfred Mahy,Limbourg,MA-subj,1
Alfred Mahy,Lucigny,MA-subj,1
Alfred Mahy,Léon De Greef,MA-subj,1
Alfred Mahy,Marcel Antoine,MA-subj,1
Alfred Mahy,Marcel Lucigny,MA-subj,1
Alfred Mahy,Marcel Savières,MA-subj,1
Alfred Mahy,Neels,MA-subj,1
Alfred Mahy,Renoz,MA-subj,1
Alfred Mahy,Schouten,MA-subj,1
Alfred Mahy,Spoel,MA-subj,1
Alfred Mahy,Van Elewyck,MA-subj,1
Alfred Mahy,Van Espen,MA-subj,1
Alfred Mahy,Vermeylen,MA-subj,1
Alfred Mahy,Wagemans,MA-subj,1
Alice Meva,Freddy Northon,MA-subj,1
Alice Meva,Marcel Antoine,MA-subj,1
Alice Meva,Pepermans,MA-subj,1
Alice Meva,capitaine De Ceuninck,MA-subj,1
Alka,Attanasion,MineSouriante,1
Alka,Barrez,MineSouriante,1
Alka,Beausillon'y,MineSouriante,1
Alka,Bizuth,MineSouriante,1
Alka,Blum,MineSouriante,1
Alka,Bodart,MineSouriante,1
Alka,Borra,MineSouriante,1
Alka,Bubbs,MineSouriante,1
Alka,Capucine,MineSouriante,1
Alka,Chain,MineSouriante,1
Alka,Coppois,MineSouriante,1
Alka,Cracco,MineSouriante,1
Alka,Creuz,MineSouriante,1
Alka,Deschamps,MineSouriante,1
Alka,Dessart,MineSouriante,1
Alka,Dratz,MineSouriante,1
Alka,Faisant,MineSouriante,1
Alka,Ferrari,MineSouriante,1
Alka,Folon,MineSouriante,1
Alka,Fédéri,MineSouriante,1
Alka,Gus,MineSouriante,1
Alka,Henri Lemaire,MineSouriante,1
Alka,Horn,MineSouriante,2
Alka,J. Lippe,MineSouriante,1
Alka,J.-J. Martin,MineSouriante,1
Alka,Janssens,MineSouriante,1
Alka,Jean Ancia,MineSouriante,1
Alka,Jean-Ceaude,MineSouriante,1
Alka,Jean-Marie de Ronchène,MineSouriante,1
Alka,Jules-Marie Canneel,MineSouriante,2
Alka,Kari,MineSouriante,1
Alka,Karl,MineSouriante,1
Alka,Lem,MineSouriante,1
Alka,Liedel,MineSouriante,1
Alka,Lucien Cooremans,MineSouriante,2
Alka,Marcel Antoine,MineSouriante,2
Alka,Marinùs,MineSouriante,1
Alka,Martin,MineSouriante,2
Alka,Mister Van,MineSouriante,1
Alka,Mlle Arlette Vincent,MineSouriante,1
Alka,Mlle Delepine,MineSouriante,1
Alka,Mme Van den Heuvel,MineSouriante,1
Alka,Moncassel,MineSouriante,2
Alka,Movet,MineSouriante,1
Alka,Noskoff,MineSouriante,1
Alka,O. Siniaver,MineSouriante,2
Alka,Ochs,MineSouriante,1
Alka,Paul,MineSouriante,1
Alka,Paul Leclercq,MineSouriante,1
Alka,Pouzet,MineSouriante,1
Alka,Quiévreux,MineSouriante,1
Alka,Rali,MineSouriante,1
Alka,Ray Mu,MineSouriante,2
Alka,René Dewaele,MineSouriante,1
Alka,Robert Carlier,MineSouriante,1
Alka,Schaelkens,MineSouriante,1
Alka,Scouflaire,MineSouriante,2
Alka,Serge Creuz,MineSouriante,1
Alka,Siné,MineSouriante,1
Alka,Soler,MineSouriante,1
Alka,Sprumont,MineSouriante,1
Alka,Tenax,MineSouriante,1
Alka,Tenaz,MineSouriante,1
Alka,Van Cleemput,MineSouriante,1
Alka,Van der Stijlac,MineSouriante,1
Alka,Vanderstraeten,MineSouriante,1
Alka,Victor De Haeck,MineSouriante,1
Alka,Walt Disney,MineSouriante,1
Alka,Williot,MineSouriante,1
Alka,de Prittwitz,MineSouriante,1
Ambrosiny,André d'Arkor,MA-subj,1
Ambrosiny,Apol,MA-subj,1
Ambrosiny,Bastien,MA-subj,1
Ambrosiny,Bella Darms,MA-subj,1
Ambrosiny,Germaine d'Astru,MA-subj,1
Ambrosiny,Jongen,MA-subj,1
Ambrosiny,Marcel Antoine,MA-subj,1
Ambrosiny,Mme Clairbert,MA-subj,1
Ambrosiny,Van Obbergh,MA-subj,1
Amédée Lynen,Armand Van der Elst,MineSouriante,2
Amédée Lynen,Auguste Piccard,MineSouriante,1
Amédée Lynen,Braconnier,MineSouriante,1
Amédée Lynen,Brocas,MineSouriante,1
Amédée Lynen,Charlemagne,MineSouriante,1
Amédée Lynen,Charles Bernard,MineSouriante,1
Amédée Lynen,Charles Peggy,MineSouriante,1
Amédée Lynen,Daudet,MineSouriante,1
Amédée Lynen,De Grove,MineSouriante,1
Amédée Lynen,Degroux,MineSouriante,3
Amédée Lynen,Denise Beeli,MineSouriante,3
Amédée Lynen,Elmer,MineSouriante,1
Amédée Lynen,Ex,MineSouriante,4
Amédée Lynen,Ferdinand Janson,MineSouriante,2
Amédée Lynen,Fernand Scouf,MineSouriante,1
Amédée Lynen,Francis André,MineSouriante,2
Amédée Lynen,Frans Thys,MineSouriante,1
Amédée Lynen,Gaston Chandry,MineSouriante,1
Amédée Lynen,Geo Vermeire,MineSouriante,2
Amédée Lynen,Georges Antoine,MineSouriante,1
Amédée Lynen,Germaine Hagemans,MineSouriante,3
Amédée Lynen,Gosset,MineSouriante,1
Amédée Lynen,Guy Depierre,MineSouriante,2
Amédée Lynen,H. Kerels,MineSouriante,1
Amédée Lynen,Hellemans,MineSouriante,1
Amédée Lynen,Henderyckx,MineSouriante,2
Amédée Lynen,Henri Lemaire,MineSouriante,8
Amédée Lynen,Hergé,MineSouriante,3
Amédée Lynen,Heu,MineSouriante,1
Amédée Lynen,Hovine,MineSouriante,1
Amédée Lynen,Jacques Bertrand,MineSouriante,1
Amédée Lynen,Jacques Henriette,MineSouriante,2
Amédée Lynen,Jacques Laudy,MineSouriante,2
Amédée Lynen,Jacques Ochs,MineSouriante,2
Amédée Lynen,James Ensor,MineSouriante,2
Amédée Lynen,Jan,MineSouriante,1
Amédée Lynen,Jean Ancia,MineSouriante,7
Amédée Lynen,Jean Dratz,MineSouriante,1
Amédée Lynen,Jean-Emile,MineSouriante,1
Amédée Lynen,Jeanne Hovine,MineSouriante,2
Amédée Lynen,Jules Lempereur,MineSouriante,3
Amédée Lynen,Jules-Marie Canneel,MineSouriante,4
Amédée Lynen,Keymolen,MineSouriante,1
Amédée Lynen,Klec,MineSouriante,3
Amédée Lynen,Leane,MineSouriante,1
Amédée Lynen,Leclercq de Ste Haie,MineSouriante,1
Amédée Lynen,Lily Bourget,MineSouriante,1
Amédée Lynen,Lippens,MineSouriante,1
Amédée Lynen,Lou,MineSouriante,1
Amédée Lynen,Louis Lou,MineSouriante,1
Amédée Lynen,Louis Piérard,MineSouriante,1
Amédée Lynen,Louis Van Cutsem,MineSouriante,1
Amédée Lynen,Léandre,MineSouriante,1
Amédée Lynen,Léo Jo,MineSouriante,1
Amédée Lynen,Léon Degrelle,MineSouriante,1
Amédée Lynen,Marcel Antoine,MineSouriante,8
Amédée Lynen,Marlène,MineSouriante,1
Amédée Lynen,Maurice Gauchez,MineSouriante,1
Amédée Lynen,Max,MineSouriante,1
Amédée Lynen,Max Servais,MineSouriante,2
Amédée Lynen,Maë West,MineSouriante,1
Amédée Lynen,Mic,MineSouriante,1
Amédée Lynen,Michiels,MineSouriante,1
Amédée Lynen,Mister Van,MineSouriante,2
Amédée Lynen,Mistinguett,MineSouriante,1
Amédée Lynen,Mlle Votron,MineSouriante,1
Amédée Lynen,Nanreff,MineSouriante,1
Amédée Lynen,Nie,MineSouriante,1
Amédée Lynen,Ochs,MineSouriante,4
Amédée Lynen,Paul Leclercq,MineSouriante,2
Amédée Lynen,Permeke,MineSouriante,1
Amédée Lynen,Pierre Dac,MineSouriante,1
Amédée Lynen,Pitje Schramouille,MineSouriante,1
Amédée Lynen,R.D.,MineSouriante,1
Amédée Lynen,Rali,MineSouriante,3
Amédée Lynen,Raoul Janssen,MineSouriante,1
Amédée Lynen,Ray Ber,MineSouriante,3
Amédée Lynen,Ray Mu,MineSouriante,2
Amédée Lynen,Renkin,MineSouriante,1
Amédée Lynen,René CLERIAXE,MineSouriante,1
Amédée Lynen,Richard Dupierreux,MineSouriante,1
Amédée Lynen,Robert Van der Straeten,MineSouriante,1
Amédée Lynen,Roméo Dumoulin,MineSouriante,3
Amédée Lynen,Rosty,MineSouriante,1
Amédée Lynen,Sander Pierron,MineSouriante,1
Amédée Lynen,Scouflaire,MineSouriante,4
Amédée Lynen,Shirley,MineSouriante,1
Amédée Lynen,Slagmolen,MineSouriante,1
Amédée Lynen,Spermond,MineSouriante,2
Amédée Lynen,Swyncop,MineSouriante,1
Amédée Lynen,T. Rompaey,MineSouriante,1
Amédée Lynen,Tardieu,MineSouriante,1
Amédée Lynen,Tony Stiasteny,MineSouriante,3
Amédée Lynen,Van Beuren,MineSouriante,2
Amédée Lynen,Van Caulaert,MineSouriante,1
Amédée Lynen,Van Cleemput,MineSouriante,5
Amédée Lynen,Van Deuren,MineSouriante,1
Amédée Lynen,Van Offelen,MineSouriante,1
Amédée Lynen,Vanderstraeten,MineSouriante,1
Amédée Lynen,Victor 'T Sas,MineSouriante,4
Amédée Lynen,Victor De Groux,MineSouriante,2
Amédée Lynen,Vossart,MineSouriante,1
Amédée Lynen,Wilcar,MineSouriante,4
Amédée Lynen,Ysaye,MineSouriante,1
Amédée Lynen,colonel L . T,MineSouriante,1
Andriani,Anne-Marie De Roeck,MA-subj,1
Andriani,Blanche Lademacher,MA-subj,1
Andriani,Dardennes,MA-subj,1
Andriani,Emile Deluc,MA-subj,1
Andriani,Farrère,MA-subj,1
Andriani,Gracia Del Rio,MA-subj,1
Andriani,Jean-Jean,MA-subj,1
Andriani,Josette Longuehaleine,MA-subj,1
Andriani,Lily Rechal,MA-subj,1
Andriani,Marcel Antoine,MA-subj,1
Andriani,Martin,MA-subj,1
Andriani,Max Alexys,MA-subj,1
Andriani,Monique Beer,MA-subj,1
Andriani,Raoul De Lay,MA-subj,1
Andriani,Rosette Jaspar,MA-subj,1
Andriani,Schneider,MA-subj,1
André,Bovesse,Radio,1
André,Crémers,MA-subj,1
André,Dolhain,MA-subj,1
André,Eugène Vanden Bossche,Radio,1
André,Faustus,Radio,1
André,G. Vaxelaire,MA-subj,1
André,Gaby Haubien,MA-subj,1
André,J,MA-subj,1
André,Jules Roosen,MA-subj,1
André,Lantsweert,MA-subj,1
André,Leblanc,MA-subj,1
André,Léo Marco,MA-subj,1
André,Marcel Antoine,MA-subj,2
André,Marcel Loiseau,MA-subj,1
André,Marcel Savières,MA-subj,1
André,Maréchal,MA-subj,1
André,Melckmans,MA-subj,1
André,Mme Keels,MA-subj,1
André,Mme Laisnez,MA-subj,1
André,Mme Veretegen,MA-subj,1
André,Mme de Marny,MA-subj,1
André,Nandrin,MA-subj,1
André,Nelly Van de Vliet,MA-subj,1
André,Neys,MA-subj,1
André,Patris,MA-subj,1
André,Paulsen,MA-subj,1
André,Pierre Nothomb,Radio,1
André,Rachel Vanderpelen,MA-subj,1
André,Renée Dallons,MA-subj,1
André,Steinhaus,MA-subj,1
André,Thibau,MA-subj,1
André,Thonus,MA-subj,1
André,Van der Leyn,MA-subj,1
André,VanHamme,MA-subj,1
André,Wilmet,MA-subj,1
André Messager,Brichart,MA-subj,1
André Messager,Bruneel,MA-subj,1
André Messager,Bâillon,MA-subj,1
André Messager,Cathala,MA-subj,1
André Messager,Collyns,MA-subj,1
André Messager,Communi,MA-subj,1
André Messager,Corthacls,MA-subj,1
André Messager,Courtin,MA-subj,1
André Messager,Damman,MA-subj,1
André Messager,Deisser,MA-subj,1
André Messager,Drieghe,MA-subj,1
André Messager,Duval,MA-subj,1
André Messager,G. Michel,MA-subj,1
André Messager,Gilliams,MA-subj,1
André Messager,Hartjens,MA-subj,1
André Messager,Janssens,MA-subj,1
André Messager,Legaeite,MA-subj,1
André Messager,Lemonnier,MA-subj,1
André Messager,Louwette,MA-subj,1
André Messager,Lucien Cooremans,MA-subj,1
André Messager,Léon Coeckelbergh,MA-subj,1
André Messager,Marcel Antoine,MA-subj,1
André Messager,Materne,MA-subj,1
André Messager,Max,MA-subj,1
André Messager,Meeus,MA-subj,1
André Messager,Mestag,MA-subj,1
André Messager,Mousset,MA-subj,1
André Messager,Peten,MA-subj,1
André Messager,Provis,MA-subj,1
André Messager,Rettig,MA-subj,1
André Messager,Solvay,MA-subj,1
André Messager,Stern,MA-subj,1
André Messager,Van Loo,MA-subj,1
André Messager,Villers,MA-subj,1
André Mile,Bretonnière,MA-subj,1
André Mile,Christian,MA-subj,1
André Mile,Coco Lulu,MA-subj,1
André Mile,Céel,MA-subj,1
André Mile,Fernand Servais,MA-subj,1
André Mile,Fursy,MA-subj,1
André Mile,George Garnir,MA-subj,1
André Mile,Giraud-Mangin,MineSouriante,1
André Mile,Henry Enthoven,MA-subj,1
André Mile,Hélène Lefèvre,MA-subj,1
André Mile,Jacques Lippe,MA-subj,1
André Mile,Jean d'Osta,MA-subj,1
André Mile,Jef Kazak,MA-subj,1
André Mile,Kervyn de Marcke ten Driesche,MA-subj,1
André Mile,Marcel Antoine,MA-subj,1
André Mile,Marcel Antoine,MineSouriante,1
André Mile,Marcel Lefèvre,MA-subj,1
André Mile,Mister Van,MineSouriante,1
André Mile,Quiévreux,MineSouriante,1
André Mile,Rina Ketty,MA-subj,1
André Mile,Robert Carlier,MA-subj,1
André Mile,Roméo Cariés,MA-subj,1
André Mile,Williot,MineSouriante,1
André Mile,Yvonne Sarcey,MA-subj,1
André Mile,Zappy Max,MA-subj,1
André Van Damme,Bobby Naret,Radio,1
André Van Damme,Captain Richard Evans,Radio,1
André Van Damme,Colruyt,MA-subj,1
André Van Damme,Coulon,MA-subj,1
André Van Damme,Elie Harmignies,MA-subj,1
